State,BoreholeName,BoreholeURI,x,y,countSum,Length,TsgLink
sa,KD 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/12114,135.8400439,-34.4053872,856,57.91,https://nvclstore.z8.web.core.windows.net/SA/12114_KD1.zip
sa,KD 3,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/12115,135.8576059,-34.3971512,935,111.94,https://nvclstore.z8.web.core.windows.net/SA/12115_KD3.zip
sa,KD 4,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/12116,135.8414849,-34.4048572,52,119.48,https://nvclstore.z8.web.core.windows.net/SA/12116_KD4.zip
sa,OAKVALE 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/128566,140.9128304,-32.9884296,86,175.68,https://nvclstore.z8.web.core.windows.net/SA/128566_Oakvale1.zip
sa,WS 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/131074,131.5313745,-30.8185621,48,364.7,https://nvclstore.z8.web.core.windows.net/SA/131074_WS_1.zip
sa,WS-WB,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/131076,131.5313745,-30.8185621,257,100.5,https://nvclstore.z8.web.core.windows.net/SA/131076_WS-WB.zip
sa,NNL IL2 DDH 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/131995,133.0799551,-29.6371921,63,191.79,https://nvclstore.z8.web.core.windows.net/SA/131995_NNL_IL2_DDH1.zip
sa,CHL 7,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/132108,134.6606005,-31.0872871,13,27.5,https://nvclstore.z8.web.core.windows.net/SA/132108_CHL7.zip
sa,DME IR 2,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/133941,135.0009463,-32.9363051,39,76.5,https://nvclstore.z8.web.core.windows.net/SA/133941_DME-IR2.zip
sa,COM 5,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134134,134.3041397,-29.7665921,10,46.0,https://nvclstore.z8.web.core.windows.net/SA/134134_COM5.zip
sa,DD88LR 19,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134163,135.0445105,-29.1623632,28,240.45,
sa,DD88LR 20,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134164,135.0445105,-29.1637152,1068,292.0,
sa,DD89LR 21,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134167,135.0547965,-29.1670962,450,275.5,
sa,DGG 3,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134356,135.1019774,-31.0660371,233,75.0,https://nvclstore.z8.web.core.windows.net/SA/134356_Glenloth_ DGG3.zip
sa,DGG 4,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134357,135.1145824,-31.0903901,156,101.4,https://nvclstore.z8.web.core.windows.net/SA/134357_Glenloth_DGG4.zip
sa,PE 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134901,135.6712321,-32.6814792,1105,340.3,https://nvclstore.z8.web.core.windows.net/SA/134901_PE1.zip
sa,PP 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/134902,135.6572571,-32.6666682,242,309.4,https://nvclstore.z8.web.core.windows.net/SA/134902_PP1.zip
sa,SAMEDAN SOC 7,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/135473,137.3793306,-32.7474673,222,184.5,https://nvclstore.z8.web.core.windows.net/SA/135473_SOC7.zip
sa,CD 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/135623,129.3515161,-31.199074,334,361.5,https://nvclstore.z8.web.core.windows.net/SA/135623_CD1.zip
sa,AFM MUL 9,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/135979,133.8410898,-30.2280661,9,15.0,https://nvclstore.z8.web.core.windows.net/SA/135979_AFM MUL9.zip
sa,AFM MUL 15,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/135985,133.7249369,-30.1701381,26,140.0,https://nvclstore.z8.web.core.windows.net/SA/135985_AFM MUL15.zip
sa,EDD 4,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136226,134.9941774,-30.8683231,20,19.5,https://nvclstore.z8.web.core.windows.net/SA/136226_ EDD4 Earea Dam.zip
sa,LEVEL 2 8,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136303,134.5355105,-30.7083271,20,22.6,https://nvclstore.z8.web.core.windows.net/SA/136303_Tarcoola_L2-8.zip
sa,LEVEL 2 12,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136307,134.5352385,-30.7083521,22,31.4,https://nvclstore.z8.web.core.windows.net/SA/136307_Tarcoola_L2-12.zip
sa,LEVEL 3 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136330,134.5356855,-30.7087001,37,65.0,https://nvclstore.z8.web.core.windows.net/SA/136330_Tarcoola_L3-1.zip
sa,LEVEL 3 6,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136341,134.5357305,-30.7086801,16,42.0,https://nvclstore.z8.web.core.windows.net/SA/136341_Tarcoola_L3-6.zip
sa,LEVEL 3 8,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136343,134.5357275,-30.7086891,58,40.5,https://nvclstore.z8.web.core.windows.net/SA/136343_Tarcoola_L3-8.zip
sa,LEVEL 3 11,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136350,134.5354355,-30.7088861,21,35.2,https://nvclstore.z8.web.core.windows.net/SA/136350_Tarcoola_L3-11.zip
sa,TC 54,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136590,134.0341757,-30.6069881,203,50.1,https://nvclstore.z8.web.core.windows.net/SA/136590_TC54.zip
sa,TC 55,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136591,134.0415757,-30.6074961,428,43.7,https://nvclstore.z8.web.core.windows.net/SA/136591_TC55.zip
sa,TC 56,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136592,134.0436787,-30.6164441,312,45.0,https://nvclstore.z8.web.core.windows.net/SA/136592_TC56.zip
sa,TC 59,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136595,134.0286537,-30.6063161,198,38.8,https://nvclstore.z8.web.core.windows.net/SA/136595_TC59.zip
sa,PSH 1 / SAS 1,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136943,137.4963326,-32.4253363,43,471.35,https://nvclstore.z8.web.core.windows.net/SA/136943_PSHSAS1.zip
sa,TR 4,https://sarigdata.pir.sa.gov.au/nvcl/resource/feature/PIRSA/borehole/136944,137.4800766,-32.2894893,450,401.25,https://nvclstore.z8.web.core.windows.net/SA/136944_TR4.zip
